LINENAME,LINENUMBER,CDP,CDP_TRACE,CDP_X,CDP_Y,CDP_LON,CDP_LAT
OA16ESP00089B091,89,9106682,5001,647804.56,6692529.92,-0.3239078109828197,60.34026489964918
OA16ESP00089B091,89,9106782,5101,647810.56,6693779.2,-0.322880675118074,60.35146742784601
OA16ESP00089B091,89,9106882,5201,647812.76,6695028.48,-0.3219215395103136,60.36267131223809
OA16ESP00089B091,89,9106982,5301,647799.0,6696280.32,-0.3212488467341133,60.373903950919946
OA16ESP00089B091,89,9107082,5401,647735.3200000001,6697532.16,-0.3214801200457833,60.385154779134766
OA16ESP00089B091,89,9107182,5501,647635.88,6698780.16,-0.3223624628338611,60.39638419381496
OA16ESP00089B091,89,9107274,5593,647408.0,6699904.6400000015,-0.3256651795013574,60.40655256624829
,-999,-999,-999,,,,
OA16ESP00031A046,31,4602704,1,535826.36,6535756.8,-2.378918385776064,58.95793196211385
OA16ESP00031A046,31,4602804,101,537073.4400000001,6535812.48,-2.3572306540411256,58.95832614292348
OA16ESP00031A046,31,4602904,201,538320.12,6535877.12,-2.335547859876936,58.95879718599975
OA16ESP00031A046,31,4603004,301,539567.56,6535930.24,-2.3138533451340244,58.95916107622414
OA16ESP00031A046,31,4603104,401,540815.36,6535985.92,-2.292151672457063,58.95954428409543
OA16ESP00031A046,31,4603204,501,542064.64,6536035.2,-2.2704250331136864,58.959866236184624
OA16ESP00031A046,31,4603304,601,543313.76,6536085.12,-2.248700675407013,58.96019030402135
OA16ESP00031A046,31,4603404,701,544563.08,6536134.4,-2.2269725928845627,58.96050495723778
OA16ESP00031A046,31,4603504,801,545812.48,6536184.96,-2.205242491146538,58.96082744803322
OA16ESP00031A046,31,4603604,901,547061.64,6536254.72,-2.18351211283071,58.96131872729635
OA16ESP00031A046,31,4603704,1001,548307.64,6536339.84,-2.1618327376854327,58.96194464084113
OA16ESP00031A046,31,4603804,1101,549555.12,6536416.0,-2.140128884559267,58.96248629328289
OA16ESP00031A046,31,4603904,1201,550801.52,6536499.84,-2.118441401112673,58.96309339611497
OA16ESP00031A046,31,4604004,1301,552048.76,6536581.76,-2.0967390383818385,58.96367952097175
OA16ESP00031A046,31,4604104,1401,553296.76,6536661.12,-2.0750233785280554,58.96423892365432
OA16ESP00031A046,31,4604204,1501,554542.88,6536744.96,-2.0533386347266998,58.96483514842505
OA16ESP00031A046,31,4604304,1601,555789.88,6536827.520000001,-2.031638203292276,58.96541613068914
OA16ESP00031A046,31,4604404,1701,557036.76,6536910.08,-2.0099391671444558,58.96599348920253
OA16ESP00031A046,31,4604504,1801,558283.76,6536993.28,-1.98823719066744,58.96657293887969
OA16ESP00031A046,31,4604604,1901,559528.92,6537086.08,-1.966563937443484,58.96723520376516
OA16ESP00031A046,31,4604704,2001,560775.24,6537171.84,-1.9448716577048044,58.9678304603498
OA16ESP00031A046,31,4604804,2101,562021.36,6537260.8,-1.923181253681988,58.968450841716304
OA16ESP00031A046,31,4604904,2201,563267.76,6537349.76,-1.9014852451230475,58.96906754518413
OA16ESP00031A046,31,4605004,2301,564514.48,6537432.32,-1.8797848062751952,58.9696230969741
OA16ESP00031A046,31,4605104,2401,565762.24,6537506.560000001,-1.858068102310801,58.97010014553252
OA16ESP00031A046,31,4605204,2501,567009.24,6537581.44,-1.836363864674604,58.97057941443172
OA16ESP00031A046,31,4605304,2601,568256.88,6537660.8,-1.8146465620692616,58.97109516536107
OA16ESP00031A046,31,4605404,2701,569503.92,6537738.88,-1.79293949242091,58.97159587564121
OA16ESP00031A046,31,4605504,2801,570749.88,6537831.04,-1.771246120182847,58.972219540548
OA16ESP00031A046,31,4605604,2901,571996.48,6537918.08,-1.74954255017293,58.97279349032999
OA16ESP00031A046,31,4605704,3001,573241.76,6538012.8,-1.727858719208385,58.97343297887677
OA16ESP00031A046,31,4605804,3101,574488.24,6538101.76,-1.7061552081652926,58.9740169089809
OA16ESP00031A046,31,4605904,3201,575736.08,6538172.8,-1.6844334985248812,58.9744360673538
OA16ESP00031A046,31,4606004,3301,576982.76,6538256.6400000015,-1.662727031788468,58.97496670839366
OA16ESP00031A046,31,4606104,3401,578230.12,6538328.32,-1.6410124253581115,58.97538440982088
OA16ESP00031A046,31,4606204,3501,579476.8,6538413.44,-1.619304344624661,58.97591925787397
OA16ESP00031A046,31,4606304,3601,580723.64,6538497.92,-1.597593097322131,58.976444687472814
OA16ESP00031A046,31,4606404,3701,581970.0,6538584.32,-1.5758888799897568,58.97698380287327
OA16ESP00031A046,31,4606504,3801,583216.3200000001,6538668.8,-1.5541854588095811,58.97750204752586
OA16ESP00031A046,31,4606604,3901,584463.36,6538753.92,-1.5324686788876354,58.978022255121246
OA16ESP00031A046,31,4606704,4001,585711.12,6538837.76,-1.510739278403679,58.97852718202088
OA16ESP00031A046,31,4606804,4101,586958.2000000001,6538910.08,-1.4890256540591802,58.97892517661803
OA16ESP00031A046,31,4606904,4201,588205.56,6538993.28,-1.4673023816529218,58.97941714406832
OA16ESP00031A046,31,4607004,4301,589452.64,6539068.8,-1.4455865253427371,58.979836576745015
OA16ESP00031A046,31,4607104,4401,590699.76,6539143.04,-1.423870032039323,58.980240865527314
OA16ESP00031A046,31,4607204,4501,591947.36,6539214.08,-1.4021460757999085,58.98061267976513
OA16ESP00031A046,31,4607304,4601,593194.24,6539290.24,-1.3804320775190344,58.98102696593219
OA16ESP00031A046,31,4607404,4701,594442.76,6539358.08,-1.3586926565350597,58.98136255850375
OA16ESP00031A046,31,4607504,4801,595690.0,6539434.24,-1.3369715359318348,58.98176947212911
OA16ESP00031A046,31,4607604,4901,596936.88,6539521.92,-1.315251179287895,58.98227623275849
OA16ESP00031A046,31,4607704,5001,598184.12,6539596.8,-1.293529674146633,58.98266436321556
OA16ESP00031A046,31,4607804,5101,599430.8,6539683.84,-1.2718120179851746,58.98315813177249
OA16ESP00031A046,31,4607904,5201,600677.56,6539758.08,-1.2500982451507483,58.9835333374396
OA16ESP00031A046,31,4608004,5301,601925.4400000001,6539836.8,-1.228362528072577,58.983944846686434
OA16ESP00031A046,31,4608104,5401,603172.76,6539914.88,-1.206636399086434,58.98434709459045
OA16ESP00031A046,31,4608204,5501,604420.2000000001,6539989.76,-1.1849092588361585,58.98471694150821
OA16ESP00031A046,31,4608304,5601,605667.52,6540065.28,-1.163183505173732,58.98508891431791
OA16ESP00031A046,31,4608404,5701,606915.24,6540136.96,-1.1414522567966157,58.985422671957245
OA16ESP00031A046,31,4608504,5801,608162.4400000001,6540216.32,-1.1197259460891107,58.9858218453182
OA16ESP00031A046,31,4608604,5901,609409.92,6540291.84,-1.0979962381926869,58.98618283226194
OA16ESP00031A046,31,4608704,6001,610657.76,6540364.16,-1.0762614922531686,58.98651135518632
OA16ESP00031A046,31,4608804,6101,611905.3200000001,6540440.96,-1.0545290091321358,58.98687651045317
OA16ESP00031A046,31,4608904,6201,613152.92,6540519.04,-1.0327947917399594,58.98724949327704
OA16ESP00031A046,31,4609004,6301,614400.48,6540595.84,-1.0110615398153104,58.98760734759442
OA16ESP00031A046,31,4609104,6401,615647.92,6540672.0,-0.989330336751895,58.9879558397334
OA16ESP00031A046,31,4609204,6501,616895.3200000001,6540750.08,-0.967598453786226,58.98831792489696
OA16ESP00031A046,31,4609304,6601,618142.88,6540823.04,-0.9458661491130405,58.98863036460689
OA16ESP00031A046,31,4609404,6701,619391.12,6540899.2,-0.9241199785936024,58.988967683832826
OA16ESP00031A046,31,4609504,6801,620639.4400000001,6540974.08,-0.9023727720435176,58.98928983821172
OA16ESP00031A046,31,4609604,6901,621886.88,6541049.6000000015,-0.880640190673883,58.989614331635366
OA16ESP00031A046,31,4609704,7001,623133.76,6541130.24,-0.8589141683628624,58.98998128444168
OA16ESP00031A046,31,4609804,7101,624380.76,6541210.88,-0.837185681145946,58.99034455399627
OA16ESP00031A046,31,4609904,7201,625628.12,6541287.04,-0.815453108160367,58.99066386485131
OA16ESP00031A046,31,4610004,7301,626876.64,6541361.28,-0.7937011505997533,58.99096195172411
OA16ESP00031A046,31,4610104,7401,628123.0,6541438.72,-0.7719846065339869,58.99128574450601
OA16ESP00031A046,31,4610204,7501,629371.88,6541512.32,-0.7502261725077698,58.99157067193008
OA16ESP00031A046,31,4610304,7601,630617.52,6541594.24,-0.7285188857025199,58.99192758890729
OA16ESP00031A046,31,4610404,7701,631864.88,6541674.88,-0.7067820952819489,58.99226884794741
OA16ESP00031A046,31,4610504,7801,633112.64,6541752.32,-0.6850399373672027,58.99257761612972
OA16ESP00031A046,31,4610604,7901,634359.76,6541832.96,-0.6633066629140011,58.99291164558687
OA16ESP00031A046,31,4610704,8001,635606.92,6541910.4,-0.641574327566784,58.99321329794987
OA16ESP00031A046,31,4610804,8101,636854.4400000001,6541989.12,-0.6198346520135422,58.99352267017949
OA16ESP00031A046,31,4610904,8201,638102.08,6542067.84,-0.5980925931442118,58.99382835083591
OA16ESP00031A046,31,4611004,8301,639348.76,6542152.96,-0.5763628975444145,58.99418811471352
OA16ESP00031A046,31,4611104,8401,640596.2000000001,6542232.96,-0.5546228877080088,58.994498040194905
OA16ESP00031A046,31,4611204,8501,641844.64,6542305.92,-0.5328697163097614,58.99474081647108
OA16ESP00031A046,31,4611304,8601,643092.0,6542384.6400000015,-0.511131381786013,58.99503197624645
OA16ESP00031A046,31,4611404,8701,644337.52,6542470.4,-0.4894201687096257,58.9953832667155
OA16ESP00031A046,31,4611504,8801,645585.0,6542552.96,-0.4676766427075557,58.99570153686398
OA16ESP00031A046,31,4611604,8901,646831.88,6542635.520000001,-0.4459432461281763,58.99601635835137
OA16ESP00031A046,31,4611704,9001,648078.88,6542716.8,-0.4242083242123602,58.99631600370871
OA16ESP00031A046,31,4611804,9101,649327.2000000001,6542792.96,-0.4024536370507261,58.99656560370939
OA16ESP00031A046,31,4611904,9201,650572.56,6542874.88,-0.3807462719208366,58.99686426144052
OA16ESP00031A046,31,4612004,9301,651821.12,6542944.0,-0.3589917970525619,58.997043312400464
OA16ESP00031A046,31,4612104,9401,653069.52,6543009.28,-0.3372426425556271,58.99718431533116
OA16ESP00031A046,31,4612204,9501,654316.36,6543082.88,-0.3155147219727595,58.99739686230298
OA16ESP00031A046,31,4612304,9601,655565.4400000001,6543150.72,-0.2937517529754927,58.99755327615165
OA16ESP00031A046,31,4612404,9701,656812.36,6543224.96,-0.2720216993263284,58.99776423223825
OA16ESP00031A046,31,4612504,9801,658059.76,6543300.48,-0.2502822254845752,58.997982843717935
OA16ESP00031A046,31,4612604,9901,659308.24,6543367.68,-0.2285298097826508,58.9981227695698
OA16ESP00031A046,31,4612704,10001,660554.24,6543448.32,-0.2068106674257386,58.99838052528672
OA16ESP00031A046,31,4612804,10101,661802.48,6543518.72,-0.1850598715382209,58.99854193775003
OA16ESP00031A046,31,4612904,10201,663050.36,6543589.76,-0.1633147675019738,58.99870557200645
OA16ESP00031A046,31,4613004,10301,664298.0,6543658.24,-0.1415756443624976,58.99884268266154
OA16ESP00031A046,31,4613104,10401,665546.24,6543729.28,-0.1198241108332158,58.99899887071075
OA16ESP00031A046,31,4613204,10501,666793.24,6543809.28,-0.0980872799121603,58.999232248683725
OA16ESP00031A046,31,4613304,10601,668040.12,6543889.92,-0.0763518666532998,58.999467761771314
OA16ESP00031A046,31,4613404,10701,669287.64,6543967.36,-0.0546075986924013,58.999670670115954
OA16ESP00031A046,31,4613504,10801,670535.24,6544044.16,-0.0328622932519039,58.99986415236325
OA16ESP00031A046,31,4613604,10901,671782.16,6544122.24,-0.0111276833441979,59.00006573242676
OA16ESP00031A046,31,4613704,11001,673029.84,6544197.76,0.0106182684885025,59.00024039548223
OA16ESP00031A046,31,4613804,11101,674277.12,6544277.76,0.0323609066724507,59.00045174337948
OA16ESP00031A046,31,4613904,11201,675524.96,6544352.0,0.0541088481022578,59.00060755284891
OA16ESP00031A046,31,4614004,11301,676772.72,6544423.68,0.0758534271542546,59.00073678291706
OA16ESP00031A046,31,4614104,11401,678020.4,6544499.84,0.0976002709343028,59.00090256660415
OA16ESP00031A046,31,4614204,11501,679267.84,6544576.0,0.1193430319571834,59.00106479572934
OA16ESP00031A046,31,4614304,11601,680515.12,6544652.8,0.1410836186307973,59.00122917755642
OA16ESP00031A046,31,4614404,11701,681763.68,6544724.48,0.1628423216906616,59.00134345212447
OA16ESP00031A046,31,4614504,11801,683011.04,6544798.72,0.184582312275085,59.00147753603428
OA16ESP00031A046,31,4614604,11901,684259.12,6544871.04,0.2063332587989275,59.001590441607966
OA16ESP00031A046,31,4614704,12001,685506.72,6544945.92,0.2280780319939025,59.00172285298054
OA16ESP00031A046,31,4614804,12101,686754.24,6545024.6400000015,0.249824704437,59.001886074964105
OA16ESP00031A046,31,4614904,12201,688002.24,6545096.96,0.271574348291785,59.001988048710494
OA16ESP00031A046,31,4615004,12301,689250.24,6545171.2,0.2933256392676205,59.00210358105541
OA16ESP00031A046,31,4615104,12401,690498.0,6545242.88,0.3150705684137854,59.00219261202519
OA16ESP00031A046,31,4615204,12501,691745.84,6545313.28,0.3368157594700996,59.00226647750614
OA16ESP00031A046,31,4615304,12601,692993.84,6545390.72,0.358569848206153,59.00239973158624
OA16ESP00031A046,31,4615404,12701,694241.76,6545464.96,0.3803197689725106,59.00250067643785
OA16ESP00031A046,31,4615504,12801,695490.3200000001,6545532.8,0.402075139513702,59.0025402985614
OA16ESP00031A046,31,4615604,12901,696738.72,6545601.92,0.423828788149513,59.0025878117971
OA16ESP00031A046,31,4615704,13001,697986.72,6545672.96,0.4455771351501367,59.00264906500869
OA16ESP00031A046,31,4615804,13101,699234.96,6545745.92,0.4673313281725593,59.00272376256655
OA16ESP00031A046,31,4615904,13201,700482.8,6545817.6000000015,0.4890773683717882,59.00278351644947
OA16ESP00031A046,31,4616004,13301,701730.4,6545892.48,0.5108221024853262,59.00286841303189
OA16ESP00031A046,31,4616104,13401,702978.88,6545964.16,0.532579154407638,59.00292055467671
OA16ESP00031A046,31,4616204,13501,704226.72,6546039.04,0.5543279758008743,59.00299802627988
OA16ESP00031A046,31,4616304,13601,705475.4400000002,6546101.76,0.5760807279248761,59.00296242848649
OA16ESP00031A046,31,4616404,13701,706723.12,6546177.92,0.5978278129998523,59.00304413860414
OA16ESP00031A046,31,4616504,13801,707971.28,6546250.24,0.6195795828974644,59.00308754358953
OA16ESP00031A046,31,4616604,13901,709219.76,6546320.0,0.641334399950154,59.00310419190331
OA16ESP00031A046,31,4616704,14001,710470.4,6546389.12,0.6631260090635905,59.00311038494991
OA16ESP00031A046,31,4616804,14101,711722.3200000002,6546460.16,0.6849415595734104,59.0031294823964
OA16ESP00031A046,31,4616904,14201,712974.0,6546498.560000001,0.7067213346065174,59.00285250878567
OA16ESP00031A046,31,4616979,14276,713911.52,6546499.84,0.7230076390400965,59.00239637143345
,-999,-999,-999,,,,
OA16ESP00135A038,135,3802009,1,562403.56,6580158.72,-1.904287827645522,59.35356477090774
OA16ESP00135A038,135,3802109,101,561871.24,6579027.2,-1.913972130049568,59.34348373643978
OA16ESP00135A038,135,3802209,201,561335.64,6577898.88,-1.9237073984128483,59.33343115812162
OA16ESP00135A038,135,3802309,301,560800.3200000001,6576769.28,-1.933432332871424,59.32336628831564
OA16ESP00135A038,135,3802409,401,560268.8,6575639.04,-1.9430849347381205,59.31329437374588
OA16ESP00135A038,135,3802509,501,559735.76,6574508.8,-1.9527584914029663,59.303221927383845
OA16ESP00135A038,135,3802609,601,559201.2,6573379.84,-1.9624526350940537,59.293160436821886
OA16ESP00135A038,135,3802709,701,558660.68,6572252.8,-1.9722450940305816,59.28311625832046
OA16ESP00135A038,135,3802809,801,558117.76,6571127.04,-1.9820735197112125,59.2730831345172
OA16ESP00135A038,135,3802909,901,557575.3200000001,6570001.92,-1.99188755473026,59.26305491925598
OA16ESP00135A038,135,3803009,1001,557036.0,6568874.88,-2.001641605343069,59.253008274486334
OA16ESP00135A038,135,3803109,1101,556502.2,6567745.28,-2.0112938118214547,59.24293714717845
OA16ESP00135A038,135,3803209,1201,555964.0,6566618.24,-2.021016740471742,59.23288883984056
OA16ESP00135A038,135,3803309,1301,555423.4400000001,6565491.2,-2.0307752680036297,59.22284008371145
OA16ESP00135A038,135,3803409,1401,554879.24,6564366.08,-2.0405912946220077,59.21280827535575
OA16ESP00135A038,135,3803509,1501,554342.36,6563237.76,-2.0502741930484056,59.20274602723256
OA16ESP00135A038,135,3803609,1601,553797.76,6562113.28,-2.060085536609358,59.19271848491601
OA16ESP00135A038,135,3803709,1701,553250.48,6560988.8,-2.0699380001114283,59.182690507981725
OA16ESP00135A038,135,3803809,1801,552707.52,6559864.32,-2.079709110954705,59.17266121958736
OA16ESP00135A038,135,3803909,1901,552164.0,6558738.560000001,-2.089484577274876,59.16261974237646
OA16ESP00135A038,135,3804009,2001,551620.64,6557612.8,-2.099251497521636,59.15257748103652
OA16ESP00135A038,135,3804109,2101,551078.36,6556487.68,-2.108993652504929,59.14254007353872
OA16ESP00135A038,135,3804209,2201,550537.08,6555361.28,-2.118712909716309,59.13249029425168
OA16ESP00135A038,135,3804309,2301,550002.48,6554231.04,-2.128310658597581,59.122404494646936
OA16ESP00135A038,135,3804409,2401,549461.52,6553105.28,-2.1380127863202856,59.11235892208232
OA16ESP00135A038,135,3804509,2501,548922.24,6551978.24,-2.147680177920736,59.102300909582304
OA16ESP00135A038,135,3804609,2601,548375.64,6550853.76,-2.1574690627577526,59.0922659655203
OA16ESP00135A038,135,3804709,2701,547825.08,6549731.84,-2.1673207389767986,59.08225368569544
OA16ESP00135A038,135,3804809,2801,547284.12,6548606.08,-2.177000056229325,59.07220508596001
OA16ESP00135A038,135,3804909,2901,546741.88,6547480.32,-2.186696016170417,59.06215587595036
OA16ESP00135A038,135,3805009,3001,546202.76,6546352.0,-2.19633244844392,59.052082588297736
OA16ESP00135A038,135,3805109,3101,545664.8,6545224.96,-2.205942743912988,59.04201992692991
OA16ESP00135A038,135,3805209,3201,545124.88,6544097.92,-2.215581548110222,59.03195673226221
OA16ESP00135A038,135,3805309,3301,544586.64,6542970.24,-2.225185574969684,59.02188687144699
OA16ESP00135A038,135,3805409,3401,544049.52,6541841.92,-2.2347645999601835,59.011810409400006
OA16ESP00135A038,135,3805509,3501,543509.76,6540714.88,-2.244383705425971,59.00174497421202
OA16ESP00135A038,135,3805609,3601,542969.0,6539589.76,-2.2540142064672217,58.99169613928781
OA16ESP00135A038,135,3805709,3701,542430.36,6538460.8,-2.263602939640925,58.98161186906908
OA16ESP00135A038,135,3805809,3801,541888.68,6537336.32,-2.2732380717203653,58.9715673888093
OA16ESP00135A038,135,3805909,3901,541346.76,6536209.28,-2.282872231794122,58.96149919946842
OA16ESP00135A038,135,3806009,4001,540805.36,6535082.88,-2.292491604692612,58.95143596441234
OA16ESP00135A038,135,3806109,4101,540275.3200000001,6533952.0,-2.301908794034053,58.94133069302725
OA16ESP00135A038,135,3806209,4201,539732.88,6532826.24,-2.3115349316718685,58.93127183427906
OA16ESP00135A038,135,3806309,4301,539183.52,6531703.04,-2.321275167737337,58.92123585282735
OA16ESP00135A038,135,3806409,4401,538627.52,6530584.32,-2.331124229665183,58.91123993909852
OA16ESP00135A038,135,3806509,4501,538075.0,6529463.04,-2.3409076314550816,58.9012199526457
OA16ESP00135A038,135,3806609,4601,537529.88,6528337.92,-2.3505576148174385,58.89116407165742
OA16ESP00135A038,135,3806709,4701,536985.12,6527214.08,-2.360195524791711,58.88111890864271
OA16ESP00135A038,135,3806809,4801,536439.8,6526088.96,-2.369837752464471,58.87106155437806
OA16ESP00135A038,135,3806909,4901,535894.64,6524965.12,-2.379471392444436,58.86101493692672
OA16ESP00135A038,135,3807009,5001,535349.88,6523839.36,-2.3890928091279195,58.850950301285366
OA16ESP00135A038,135,3807109,5101,534810.68,6522712.32,-2.3986125034961114,58.84087298089084
OA16ESP00135A038,135,3807209,5201,534281.76,6521580.8,-2.407949295111227,58.8307538860252
OA16ESP00135A038,135,3807309,5301,533752.36,6520449.92,-2.417288846008344,58.82063987645088
OA16ESP00135A038,135,3807409,5401,533217.24,6519320.96,-2.426721672425362,58.81054284895724
OA16ESP00135A038,135,3807509,5501,532676.36,6518193.92,-2.4362484003091764,58.80046278570493
OA16ESP00135A038,135,3807609,5601,532131.88,6517068.8,-2.4458315955997616,58.79039950501489
OA16ESP00135A038,135,3807709,5701,531589.4400000001,6515943.68,-2.455373951443507,58.78033533967419
OA16ESP00135A038,135,3807809,5801,531046.4400000001,6514817.92,-2.464920545490353,58.77026473733088
OA16ESP00135A038,135,3807909,5901,530507.0,6513690.88,-2.474400242887524,58.760181658856965
OA16ESP00135A038,135,3808009,6001,529963.76,6512565.76,-2.483939846545005,58.750115365495255
OA16ESP00135A038,135,3808109,6101,529422.92,6511438.72,-2.493432716262181,58.740030937281645
OA16ESP00135A038,135,3808209,6201,528883.24,6510312.32,-2.502899965528087,58.729951457091225
OA16ESP00135A038,135,3808309,6301,528346.12,6509184.0,-2.512317772157409,58.71985384829063
OA16ESP00135A038,135,3808409,6401,527801.0,6508059.520000001,-2.5218677217748127,58.70979052646111
OA16ESP00135A038,135,3808509,6501,527259.8,6506931.84,-2.531344898020801,58.69969748963565
OA16ESP00135A038,135,3808609,6601,526716.0,6505806.72,-2.5408611307803595,58.68962688338051
OA16ESP00135A038,135,3808709,6701,526174.3200000001,6504682.24,-2.550335230636876,58.67956117148978
OA16ESP00135A038,135,3808809,6801,525634.64,6503555.2,-2.559769669894561,58.66947163149335
OA16ESP00135A038,135,3808909,6901,525090.92,6502429.44,-2.569268140243846,58.65939310629064
OA16ESP00135A038,135,3809009,7001,524419.68,6501370.24,-2.580951168106539,58.64991879473579
OA16ESP00135A038,135,3809109,7101,523772.2,6500298.24,-2.592219911250991,58.6403271503788
OA16ESP00135A038,135,3809209,7201,523304.84,6499143.68,-2.600389055616521,58.62998343979708
OA16ESP00135A038,135,3809229,7221,523294.76,6498894.72,-2.6005881599261067,58.62774809591494
,-999,-999,-999,,,,
OA16ESP00052A015,52,1500001,1,620872.64,6582876.8,-0.8751019143632717,59.36526888327493
OA16ESP00052A015,52,1500101,101,620163.76,6581848.32,-0.8881379412680929,59.35624181391197
OA16ESP00052A015,52,1500201,201,619450.76,6580822.4,-0.9012379966998773,59.34723753005763
OA16ESP00052A015,52,1500301,301,618739.76,6579793.92,-0.914297367725095,59.33820834339929
OA16ESP00052A015,52,1500401,401,618026.0,6578768.0,-0.9273968556755782,59.32920154326733
OA16ESP00052A015,52,1500501,501,617315.88,6577740.16,-0.9404265201895728,59.3201751354926
OA16ESP00052A015,52,1500601,601,616605.3200000001,6576711.68,-0.9534573212795134,59.311141752894
OA16ESP00052A015,52,1500701,701,615895.64,6575683.84,-0.9664654013025012,59.302112520037504
OA16ESP00052A015,52,1500801,801,615185.0,6574654.72,-0.9794840873450184,59.29307071283705
OA16ESP00052A015,52,1500901,901,614466.88,6573631.36,-0.9926239952780216,59.28408127226017
OA16ESP00052A015,52,1501001,1001,613759.52,6572601.6000000015,-1.005571634051672,59.27503012770765
OA16ESP00052A015,52,1501101,1101,613055.36,6571568.6400000015,-1.0184579485402123,59.265948073409376
OA16ESP00052A015,52,1501201,1201,612341.24,6570544.0,-1.03150763185988,59.256942007243765
OA16ESP00052A015,52,1501301,1301,611639.76,6569509.76,-1.0443338698640865,59.24784509559415
OA16ESP00052A015,52,1501401,1401,610930.88,6568480.6400000015,-1.0572802621927908,59.23879476026067
OA16ESP00052A015,52,1501501,1501,610217.76,6567453.44,-1.0702930516918208,59.22976142303283
OA16ESP00052A015,52,1501601,1601,609508.56,6566424.96,-1.083230952073085,59.22071423664074
OA16ESP00052A015,52,1501701,1701,608797.36,6565397.12,-1.0961966692146936,59.21167197285583
OA16ESP00052A015,52,1501801,1801,608088.12,6564368.0,-1.1091218447005542,59.20261638187142
OA16ESP00052A015,52,1501901,1901,607374.56,6563342.72,-1.1221138399478503,59.193595017033374
OA16ESP00052A015,52,1502001,2001,606670.24,6562310.4,-1.134940799009444,59.18450679993052
OA16ESP00052A015,52,1502101,2101,605961.64,6561281.92,-1.1478338988372845,59.17545280395208
OA16ESP00052A015,52,1502201,2201,605259.64,6560248.32,-1.1606072527165756,59.16634989346361
OA16ESP00052A015,52,1502301,2301,604554.88,6559214.72,-1.1734220314491846,59.15724635969086
OA16ESP00052A015,52,1502401,2401,603966.88,6558112.0,-1.184222816988018,59.147492596008405
OA16ESP00052A015,52,1502501,2501,603394.12,6557002.24,-1.1947545545239942,59.13767099860571
OA16ESP00052A015,52,1502601,2601,602820.12,6555891.84,-1.2053021769749293,59.1278430580325
OA16ESP00052A015,52,1502701,2701,602244.0,6554782.72,-1.2158801320706647,59.11802621500513
OA16ESP00052A015,52,1502801,2801,601673.3200000001,6553671.68,-1.2263579517567529,59.10818993475995
OA16ESP00052A015,52,1502901,2901,601097.12,6552563.2,-1.2369248611419164,59.098377053192365
OA16ESP00052A015,52,1503001,3001,600552.0,6551440.0,-1.2469503334031935,59.08842381267837
OA16ESP00052A015,52,1503101,3101,600121.76,6550266.88,-1.254989518746361,59.07799472135242
OA16ESP00052A015,52,1503201,3201,599687.24,6549095.04,-1.2630978062370042,59.06757758151482
OA16ESP00052A015,52,1503301,3301,599262.88,6547920.0,-1.2710255239413093,59.05712880974277
OA16ESP00052A015,52,1503401,3401,598822.64,6546750.08,-1.279222731864045,59.04672914668209
OA16ESP00052A015,52,1503501,3501,598394.68,6545575.68,-1.2872030696272725,59.03628588470441
OA16ESP00052A015,52,1503601,3601,597956.48,6544405.12,-1.295355102035428,59.02587890812244
OA16ESP00052A015,52,1503701,3701,597520.24,6543234.560000001,-1.3034680473997402,59.01547093281853
OA16ESP00052A015,52,1503801,3801,597091.64,6542060.8,-1.3114445127216676,59.00503195214712
OA16ESP00052A015,52,1503901,3901,596666.12,6540885.76,-1.319363083465811,58.99458025612768
OA16ESP00052A015,52,1504001,4001,596236.0,6539713.28,-1.3273556895460452,58.98415205150117
OA16ESP00052A015,52,1504101,4101,595802.48,6538540.8,-1.3354025279471309,58.97372407515488
OA16ESP00052A015,52,1504201,4201,595327.24,6537356.8,-1.3441745065901216,58.96320142490706
OA16ESP00052A015,52,1504301,4301,594910.36,6536177.92,-1.3519249206555055,58.95271119087703
OA16ESP00052A015,52,1504401,4401,594533.52,6534986.24,-1.358980567408703,58.9420967297724
OA16ESP00052A015,52,1504501,4501,594162.12,6533793.28,-1.3659379143623094,58.93146916351341
OA16ESP00052A015,52,1504601,4601,593794.12,6532598.4,-1.372832726740577,58.92082320824923
OA16ESP00052A015,52,1504701,4701,593424.76,6531404.8,-1.3797463090428992,58.91018863577269
OA16ESP00052A015,52,1504801,4801,593058.8,6530209.28,-1.3865974130911611,58.89953568531542
OA16ESP00052A015,52,1504901,4901,592689.12,6529016.32,-1.3935077020071154,58.88890611947086
OA16ESP00052A015,52,1505001,5001,592322.56,6527820.8,-1.400360668883078,58.878252496920624
OA16ESP00052A015,52,1505101,5101,591955.36,6526627.2,-1.4072196741986691,58.86761584835719
OA16ESP00052A015,52,1505201,5201,591582.76,6525434.24,-1.41416772639296,58.85698569424774
OA16ESP00052A015,52,1505301,5301,591212.64,6524241.28,-1.4210685133930645,58.846354605444745
OA16ESP00052A015,52,1505401,5401,590850.12,6523045.76,-1.4278344585174787,58.8356985277465
OA16ESP00052A015,52,1505501,5501,590475.0,6521852.8,-1.434813289203476,58.82506768727001
OA16ESP00052A015,52,1505601,5601,590107.0,6520659.2,-1.4416648378510404,58.814429200634734
OA16ESP00052A015,52,1505701,5701,589732.0,6519466.88,-1.4486327366489995,58.803803262213314
OA16ESP00052A015,52,1505801,5801,589361.0,6518273.28,-1.4555276560113315,58.793164592587146
